segment_id,zone,latitude,longitude,line_age_years,conductor_material,span_length_m,visual_condition_score,vegetation_proximity_score,past_fault_count,months_since_last_inspection,average_load_percentage,overload_hours_last_month,max_wind_speed_kmph,heavy_rainfall_days,failure_within_30_days,risk_score,risk_level,recommendation,priority_rank
LT-1146,South,12.755743,79.956559,5,AAC,33.2,5,1,2,10,75.2,21.3,51.1,3,0,17.3,Low,Continue routine monitoring,1517
LT-0644,South,12.704388,79.991682,26,AAC,45.5,1,5,0,8,54.8,28.7,42.6,2,0,17.3,Low,Continue routine monitoring,1518
LT-0741,North,13.003261,80.136918,15,AAC,41.7,9,3,1,16,95.8,33.8,11.5,0,0,17.2,Low,Continue routine monitoring,1519
LT-0173,South,12.745635,80.028645,3,Copper,23.4,2,6,1,20,80.1,20.1,57.6,3,0,17.2,Low,Continue routine monitoring,1520
LT-1760,Central,12.925626,80.106566,5,AAC,39.5,2,8,0,29,45.2,22.3,35.2,3,0,17.2,Low,Continue routine monitoring,1521
LT-0041,East,12.924817,80.19001,12,AAC,40.3,3,2,1,31,88.9,4.6,40.6,1,0,17.2,Low,Continue routine monitoring,1522
LT-1314,North,13.110067,80.118437,7,ACSR,34.3,8,2,0,17,82.0,12.1,51.6,2,0,17.1,Low,Continue routine monitoring,1523
LT-0177,East,12.975273,80.196882,24,ACSR,34.7,3,0,1,8,71.3,13.7,41.7,3,0,17.1,Low,Continue routine monitoring,1524
LT-0205,North,13.057583,80.186578,8,Copper,46.1,1,8,0,13,70.3,10.7,63.4,6,0,17.0,Low,Continue routine monitoring,1525
LT-0414,Central,12.880221,80.02527,20,AAC,41.3,1,2,0,16,78.4,10.3,25.7,7,0,17.0,Low,Continue routine monitoring,1526
LT-0433,West,12.959214,79.898218,13,ACSR,37.3,1,5,0,27,88.7,6.8,28.2,5,0,16.8,Low,Continue routine monitoring,1527
LT-1496,West,12.890819,79.96833,18,Copper,40.3,9,5,0,1,64.2,34.5,43.5,4,0,16.8,Low,Continue routine monitoring,1528
LT-0688,Central,12.938677,80.087775,9,AAC,31.7,1,0,2,6,84.7,9.3,47.1,6,0,16.8,Low,Continue routine monitoring,1529
LT-1257,West,12.944153,79.928608,17,AAC,32.7,1,2,1,20,67.0,14.0,38.3,3,0,16.8,Low,Continue routine monitoring,1530
LT-0597,West,12.946914,79.90064,7,Copper,41.0,2,9,3,6,79.2,1.7,45.4,5,0,16.8,Low,Continue routine monitoring,1531
LT-1394,North,13.089467,80.199549,2,Copper,36.1,8,1,1,10,84.1,28.9,57.0,4,0,16.8,Low,Continue routine monitoring,1532
LT-0063,East,12.920871,80.200706,8,ACSR,37.2,4,7,1,28,57.8,6.3,23.6,4,0,16.6,Low,Continue routine monitoring,1533
LT-0421,West,12.95777,79.921116,6,Copper,42.9,10,3,0,25,113.0,41.1,10.0,4,0,16.5,Low,Continue routine monitoring,1534
LT-1229,Central,12.894352,80.025515,1,ACSR,36.5,5,2,0,26,70.1,5.5,66.5,4,0,16.4,Low,Continue routine monitoring,1535
LT-0968,North,13.059512,80.196374,11,AAC,45.4,8,6,1,3,68.5,3.0,39.4,3,0,16.4,Low,Continue routine monitoring,1536
LT-1302,East,12.906485,80.191484,12,ACSR,37.0,8,10,1,20,71.6,3.9,14.9,1,0,16.4,Low,Continue routine monitoring,1537
LT-0827,West,12.951893,79.905779,5,ACSR,34.1,8,1,0,30,78.4,8.4,16.9,7,0,16.3,Low,Continue routine monitoring,1538
LT-0242,West,12.921421,79.959372,20,Copper,34.0,9,3,1,4,76.0,13.9,42.5,2,0,16.3,Low,Continue routine monitoring,1539
LT-0310,North,13.113759,80.174608,2,ACSR,30.6,7,3,0,2,118.0,41.6,48.6,3,0,16.3,Low,Continue routine monitoring,1540
LT-0123,North,13.023087,80.162789,21,Copper,29.8,7,3,1,8,54.6,15.2,41.5,2,0,16.3,Low,Continue routine monitoring,1541
LT-0324,East,12.944254,80.192896,8,ACSR,26.9,3,2,2,3,74.8,5.5,56.1,6,0,16.3,Low,Continue routine monitoring,1542
LT-0311,East,12.928868,80.268248,7,ACSR,46.1,5,9,0,8,91.6,4.9,58.5,3,0,16.2,Low,Continue routine monitoring,1543
LT-1108,South,12.681987,80.108225,10,Copper,45.8,9,0,1,4,96.3,60.2,29.3,4,0,16.1,Low,Continue routine monitoring,1544
LT-1130,Central,12.927903,80.03509,10,ACSR,26.8,7,5,1,7,82.3,21.4,38.3,1,0,16.1,Low,Continue routine monitoring,1545
LT-0704,Central,12.865921,80.090213,4,AAC,30.5,2,10,1,11,55.1,21.0,53.8,2,0,16.1,Low,Continue routine monitoring,1546
LT-1175,East,12.960439,80.199788,3,Copper,51.6,8,9,0,32,64.0,7.2,42.9,2,0,16.1,Low,Continue routine monitoring,1547
LT-1083,Central,12.912639,80.058809,4,AAC,39.9,3,9,0,27,76.9,7.5,26.0,4,0,16.1,Low,Continue routine monitoring,1548
LT-0352,North,13.052065,80.123579,27,Copper,34.7,1,0,2,1,46.6,36.6,31.9,5,0,16.0,Low,Continue routine monitoring,1549
LT-1708,East,12.947201,80.175537,12,AAC,44.6,10,2,0,11,68.2,23.8,38.1,3,0,16.0,Low,Continue routine monitoring,1550
LT-1191,East,12.944786,80.166941,4,AAC,18.3,3,5,0,22,62.8,9.2,49.2,5,0,16.0,Low,Continue routine monitoring,1551
LT-0843,East,12.96634,80.165669,10,AAC,23.4,1,0,0,32,103.2,22.0,46.3,1,0,16.0,Low,Continue routine monitoring,1552
LT-0336,West,12.944616,79.848109,16,AAC,40.4,3,9,1,19,75.7,15.7,24.5,0,0,15.9,Low,Continue routine monitoring,1553
LT-0895,West,12.873576,79.921359,23,ACSR,39.9,4,5,0,2,75.9,14.2,45.0,4,0,15.9,Low,Continue routine monitoring,1554
LT-0896,Central,12.955031,80.032952,9,ACSR,52.9,5,6,1,10,85.6,26.7,35.0,2,0,15.9,Low,Continue routine monitoring,1555
LT-0784,West,12.956808,79.858649,17,AAC,20.0,2,6,0,21,82.5,4.1,32.0,2,0,15.8,Low,Continue routine monitoring,1556
LT-1006,South,12.701327,80.031147,2,AAC,44.0,5,1,2,15,76.4,7.9,46.2,5,0,15.8,Low,Continue routine monitoring,1557
LT-0703,North,13.012919,80.147069,9,ACSR,33.4,6,1,1,30,102.1,23.9,10.5,2,0,15.8,Low,Continue routine monitoring,1558
LT-0511,North,13.0725,80.157383,6,AAC,35.4,2,8,0,34,35.6,1.5,36.3,3,0,15.8,Low,Continue routine monitoring,1559
LT-0391,West,12.97278,79.861049,14,ACSR,15.4,1,4,2,14,80.7,24.5,19.1,3,0,15.7,Low,Continue routine monitoring,1560
LT-0542,East,12.912241,80.22527,4,AAC,42.3,8,1,1,18,80.0,10.1,37.5,5,0,15.7,Low,Continue routine monitoring,1561
LT-0918,North,13.071613,80.136258,6,ACSR,15.0,9,3,1,16,85.9,11.0,25.3,2,0,15.7,Low,Continue routine monitoring,1562
LT-1704,West,12.943564,79.948312,14,AAC,59.1,9,3,1,4,58.3,12.2,58.3,1,0,15.7,Low,Continue routine monitoring,1563
LT-1600,South,12.698249,79.997345,4,Copper,40.1,10,1,1,10,59.7,44.6,36.3,6,0,15.6,Low,Continue routine monitoring,1564
LT-1465,West,12.942988,79.968274,24,AAC,48.1,6,2,0,8,82.8,6.6,12.6,6,0,15.6,Low,Continue routine monitoring,1565
LT-1347,East,12.966843,80.216403,18,ACSR,35.8,1,6,1,3,96.5,32.4,33.2,2,0,15.6,Low,Continue routine monitoring,1566
LT-1261,North,13.117002,80.154845,20,ACSR,47.2,4,0,3,6,92.0,11.7,20.6,1,0,15.6,Low,Continue routine monitoring,1567
LT-1155,East,12.996077,80.190369,31,AAC,45.8,1,3,0,10,85.8,12.8,31.0,1,0,15.6,Low,Continue routine monitoring,1568
LT-0208,West,12.914296,79.927723,11,ACSR,22.1,2,2,2,5,85.4,28.7,21.9,7,0,15.6,Low,Continue routine monitoring,1569
LT-0138,East,12.920676,80.254898,13,AAC,48.2,5,9,1,7,97.4,43.3,17.9,0,0,15.5,Low,Continue routine monitoring,1570
LT-0298,Central,12.922826,80.083203,15,Copper,42.6,2,4,0,3,99.0,36.3,28.3,8,0,15.4,Low,Continue routine monitoring,1571
LT-0222,East,12.985128,80.207509,20,AAC,33.5,2,2,0,22,80.0,2.8,10.0,6,0,15.3,Low,Continue routine monitoring,1572
LT-0696,East,12.94894,80.226884,11,Copper,37.3,5,0,0,26,89.8,9.3,51.0,4,0,15.3,Low,Continue routine monitoring,1573
LT-0669,South,12.759683,80.034658,12,AAC,41.4,6,8,1,8,43.0,3.8,44.4,1,0,15.3,Low,Continue routine monitoring,1574
LT-1501,West,12.997551,79.916357,16,AAC,42.3,5,1,3,8,90.3,2.3,33.8,0,0,15.2,Low,Continue routine monitoring,1575
LT-1392,Central,12.972185,80.079115,16,AAC,40.4,6,3,1,11,58.1,13.8,24.8,2,0,15.2,Low,Continue routine monitoring,1576
LT-0767,South,12.656983,80.024076,17,ACSR,35.6,1,1,0,29,77.5,14.1,37.5,3,0,15.2,Low,Continue routine monitoring,1577
LT-0796,South,12.704823,80.023113,8,AAC,39.3,1,7,0,22,86.2,28.9,50.0,0,0,15.2,Low,Continue routine monitoring,1578
LT-1631,East,12.912478,80.209945,16,AAC,29.5,10,0,1,5,97.3,40.9,11.5,2,0,15.2,Low,Continue routine monitoring,1579
LT-0926,South,12.754847,80.035087,2,AAC,33.4,7,5,0,28,35.0,7.9,41.0,3,0,15.2,Low,Continue routine monitoring,1580
LT-1435,South,12.691236,80.017696,15,Copper,23.3,1,2,0,26,54.3,28.5,44.5,4,0,15.2,Low,Continue routine monitoring,1581
LT-0632,Central,12.949308,80.054535,14,Copper,48.1,7,4,0,23,35.0,42.9,15.2,4,0,15.2,Low,Continue routine monitoring,1582
LT-0048,South,12.723232,80.022455,15,AAC,21.2,4,10,0,11,73.2,5.6,17.6,3,0,15.1,Low,Continue routine monitoring,1583
LT-0948,Central,12.91738,80.055464,3,Copper,48.5,10,9,3,2,81.1,28.2,11.9,3,0,15.1,Low,Continue routine monitoring,1584
LT-1360,North,13.056664,80.099483,20,Copper,28.9,8,9,0,5,61.3,11.5,37.2,1,0,15.1,Low,Continue routine monitoring,1585
LT-1263,South,12.648435,79.971766,3,AAC,41.3,3,4,0,14,89.1,21.4,55.3,6,0,15.0,Low,Continue routine monitoring,1586
LT-0306,East,12.93955,80.168568,10,ACSR,26.3,2,3,1,19,73.7,12.3,47.6,3,0,15.0,Low,Continue routine monitoring,1587
LT-0241,Central,12.906796,80.04306,19,AAC,39.5,4,3,0,6,73.1,13.8,37.6,4,0,14.9,Low,Continue routine monitoring,1588
LT-0539,North,13.112471,80.098238,12,AAC,33.1,2,0,1,6,68.4,31.7,60.1,2,0,14.9,Low,Continue routine monitoring,1589
LT-0413,North,13.058434,80.123785,9,ACSR,31.1,7,0,0,10,81.6,26.0,53.2,3,0,14.9,Low,Continue routine monitoring,1590
LT-1695,West,12.964647,79.979921,3,Copper,27.4,3,7,1,14,66.0,37.0,44.6,4,0,14.9,Low,Continue routine monitoring,1591
LT-1776,East,12.975745,80.220631,2,AAC,22.8,9,2,1,8,74.0,38.5,33.7,3,0,14.8,Low,Continue routine monitoring,1592
LT-1157,North,13.001774,80.1291,10,Copper,30.8,3,4,1,8,74.5,33.5,46.7,5,0,14.8,Low,Continue routine monitoring,1593
LT-1797,East,12.870357,80.181056,13,AAC,37.3,2,10,0,16,85.8,3.1,31.6,4,0,14.8,Low,Continue routine monitoring,1594
LT-0684,East,12.932454,80.21109,6,Copper,46.3,2,5,2,21,89.7,13.6,59.6,1,0,14.7,Low,Continue routine monitoring,1595
LT-1272,South,12.690567,80.064935,1,ACSR,35.4,7,2,0,31,78.3,16.8,24.8,5,0,14.7,Low,Continue routine monitoring,1596
LT-1228,East,12.883752,80.212379,19,ACSR,47.9,7,1,1,1,56.5,39.8,33.4,4,0,14.7,Low,Continue routine monitoring,1597
LT-0107,East,12.965843,80.221016,8,AAC,32.9,6,4,2,21,41.1,8.0,12.7,4,0,14.6,Low,Continue routine monitoring,1598
LT-0900,East,12.939386,80.188236,9,AAC,29.2,3,1,2,23,86.5,2.0,10.0,6,0,14.5,Low,Continue routine monitoring,1599
LT-1493,West,12.946504,79.965683,17,ACSR,34.6,6,6,0,5,39.2,20.7,55.0,1,0,14.5,Low,Continue routine monitoring,1600
LT-0856,East,12.908896,80.236125,4,ACSR,46.0,1,4,0,24,91.4,29.5,37.5,6,0,14.5,Low,Continue routine monitoring,1601
LT-0674,West,12.886723,79.970686,25,AAC,41.0,7,3,1,3,69.7,18.5,24.7,1,0,14.4,Low,Continue routine monitoring,1602
LT-1397,East,12.925309,80.146231,14,ACSR,37.6,4,6,0,21,77.1,48.4,11.0,2,1,14.2,Low,Continue routine monitoring,1603
LT-0965,Central,12.955148,80.091143,3,AAC,40.1,8,3,2,11,85.1,13.2,33.1,1,0,14.2,Low,Continue routine monitoring,1604
LT-1317,East,12.956974,80.168035,28,AAC,33.7,5,6,0,2,43.7,15.3,26.6,2,0,14.1,Low,Continue routine monitoring,1605
LT-1202,East,12.936453,80.175456,4,AAC,15.3,5,0,0,21,74.4,30.5,50.1,3,1,14.1,Low,Continue routine monitoring,1606
LT-0626,East,12.87635,80.160405,19,ACSR,31.7,1,9,0,14,86.1,17.1,24.2,3,0,14.0,Low,Continue routine monitoring,1607
LT-1488,East,12.946979,80.135552,11,AAC,31.1,7,7,1,4,73.1,17.1,13.3,5,0,14.0,Low,Continue routine monitoring,1608
LT-1211,West,12.916143,79.967091,2,ACSR,37.6,7,9,0,21,84.2,24.3,21.3,3,0,13.9,Low,Continue routine monitoring,1609
LT-0424,North,13.15424,80.171459,11,Copper,25.9,4,1,2,1,76.7,5.4,46.1,5,0,13.9,Low,Continue routine monitoring,1610
LT-0229,West,12.929854,79.887452,7,ACSR,43.4,3,2,0,22,95.1,61.1,40.9,1,0,13.8,Low,Continue routine monitoring,1611
LT-0778,North,13.073876,80.180207,5,AAC,36.3,3,2,1,10,97.0,38.9,48.5,1,0,13.7,Low,Continue routine monitoring,1612
LT-1318,North,13.124367,80.123561,4,ACSR,33.5,5,6,1,7,47.7,25.0,51.7,2,0,13.7,Low,Continue routine monitoring,1613
LT-0070,East,12.960119,80.211621,6,AAC,48.8,2,10,1,23,75.8,26.4,14.3,2,0,13.7,Low,Continue routine monitoring,1614
LT-0838,Central,12.853713,80.039333,5,AAC,42.0,5,2,0,19,85.6,41.6,44.1,2,0,13.6,Low,Continue routine monitoring,1615
LT-0925,North,13.072244,80.158533,6,AAC,45.6,9,3,0,19,64.4,15.9,35.4,2,0,13.5,Low,Continue routine monitoring,1616
LT-0045,Central,12.925486,80.164623,2,ACSR,43.4,4,5,4,6,36.1,8.7,29.1,4,0,13.4,Low,Continue routine monitoring,1617
LT-0698,West,12.925631,79.902331,12,ACSR,29.4,10,2,0,9,62.1,16.0,28.3,5,0,13.4,Low,Continue routine monitoring,1618
LT-1768,North,13.047784,80.160759,8,ACSR,52.4,3,7,1,14,59.9,12.3,48.1,2,0,13.4,Low,Continue routine monitoring,1619
LT-0668,Central,12.913533,80.055873,8,AAC,19.4,5,5,0,6,84.4,45.9,36.6,1,0,13.4,Low,Continue routine monitoring,1620
LT-1516,South,12.713788,80.086983,7,AAC,44.3,8,5,0,33,71.6,1.9,10.0,2,0,13.3,Low,Continue routine monitoring,1621
LT-0249,South,12.759294,79.92812,20,Copper,39.1,3,6,1,3,65.5,33.6,36.2,2,0,13.3,Low,Continue routine monitoring,1622
LT-1717,South,12.739265,80.040661,4,AAC,38.6,2,0,1,31,78.5,5.1,41.5,3,0,13.2,Low,Continue routine monitoring,1623
LT-1288,South,12.72703,80.018488,1,AAC,25.4,3,1,2,35,60.9,32.8,12.1,2,0,13.2,Low,Continue routine monitoring,1624
LT-0780,Central,12.879713,80.085306,6,ACSR,35.0,6,4,1,6,86.1,29.0,41.8,2,0,13.1,Low,Continue routine monitoring,1625
LT-0377,Central,12.921343,80.118471,24,AAC,29.3,1,0,1,6,94.1,0.4,22.1,4,0,13.1,Low,Continue routine monitoring,1626
LT-1058,South,12.720252,80.000721,1,ACSR,69.4,6,5,0,23,69.2,4.8,35.1,7,0,12.9,Low,Continue routine monitoring,1627
LT-1771,West,12.893674,79.9015,5,ACSR,45.3,8,7,2,4,79.6,8.8,23.1,5,0,12.9,Low,Continue routine monitoring,1628
LT-0712,West,12.963168,79.970529,7,AAC,22.9,6,1,1,7,76.2,33.6,34.9,3,0,12.8,Low,Continue routine monitoring,1629
LT-0307,South,12.733289,80.077496,4,ACSR,34.3,3,6,0,13,62.4,2.1,61.0,4,0,12.8,Low,Continue routine monitoring,1630
LT-0987,South,12.657827,79.986162,13,AAC,35.6,5,1,0,1,99.4,39.1,60.6,1,0,12.8,Low,Continue routine monitoring,1631
LT-1042,West,12.960068,79.971318,3,AAC,59.1,5,3,1,8,54.2,24.5,60.0,4,0,12.8,Low,Continue routine monitoring,1632
LT-0770,West,12.93755,79.966577,5,ACSR,28.1,3,6,3,2,58.5,44.2,35.3,1,0,12.8,Low,Continue routine monitoring,1633
LT-0189,West,12.8769,79.917166,9,ACSR,33.0,1,2,1,25,59.3,21.5,26.8,6,0,12.7,Low,Continue routine monitoring,1634
LT-0253,East,12.951899,80.224118,22,AAC,39.0,1,7,0,5,63.0,13.6,46.7,1,0,12.7,Low,Continue routine monitoring,1635
LT-0038,East,12.865174,80.196819,4,ACSR,44.2,6,10,0,22,87.2,15.5,10.5,5,0,12.6,Low,Continue routine monitoring,1636
LT-0551,East,12.930468,80.254676,1,ACSR,43.6,5,0,1,18,97.2,26.6,43.4,4,0,12.6,Low,Continue routine monitoring,1637
LT-1536,East,12.912684,80.163093,8,AAC,44.5,1,6,2,17,66.4,14.3,39.6,2,0,12.6,Low,Continue routine monitoring,1638
LT-0683,North,13.075459,80.182427,18,ACSR,50.1,9,5,1,7,69.0,3.6,16.0,1,0,12.6,Low,Continue routine monitoring,1639
LT-1603,West,12.945796,79.855896,7,Copper,39.7,2,6,0,12,55.0,71.3,44.9,4,0,12.6,Low,Continue routine monitoring,1640
LT-0666,West,12.994246,80.044486,11,AAC,36.4,8,2,0,14,61.2,1.4,41.8,2,0,12.6,Low,Continue routine monitoring,1641
LT-1178,South,12.693567,80.006408,1,AAC,31.3,8,3,3,2,98.1,36.9,10.0,3,0,12.5,Low,Continue routine monitoring,1642
LT-0074,South,12.746155,80.045441,16,ACSR,40.4,4,6,0,5,83.8,2.1,12.6,7,0,12.5,Low,Continue routine monitoring,1643
LT-1407,Central,12.933682,80.062916,5,ACSR,60.7,5,0,1,35,78.4,20.6,28.5,1,0,12.5,Low,Continue routine monitoring,1644
LT-0955,Central,12.934729,80.074073,3,AAC,26.3,9,4,1,7,84.5,23.9,31.1,1,0,12.5,Low,Continue routine monitoring,1645
LT-1304,South,12.761246,79.964141,9,ACSR,18.6,3,3,0,3,81.7,14.3,65.5,3,0,12.4,Low,Continue routine monitoring,1646
LT-1691,West,12.974251,79.966909,3,Copper,33.3,3,4,0,27,93.8,28.1,41.7,3,0,12.3,Low,Continue routine monitoring,1647
LT-0371,West,12.921668,79.880238,25,AAC,26.8,1,1,2,9,53.2,7.3,22.0,3,0,12.1,Low,Continue routine monitoring,1648
LT-0477,East,12.985399,80.230823,11,AAC,27.1,8,3,0,2,59.5,7.2,36.5,5,0,12.0,Low,Continue routine monitoring,1649
LT-1576,South,12.654005,80.020457,8,Copper,32.4,3,5,2,4,118.7,28.7,41.2,2,0,12.0,Low,Continue routine monitoring,1650
LT-1792,South,12.69337,80.037647,17,Copper,32.9,5,7,0,2,56.4,14.5,30.5,6,0,11.8,Low,Continue routine monitoring,1651
LT-0492,West,12.938085,79.923805,11,ACSR,36.0,5,0,0,22,57.4,35.3,45.9,1,0,11.8,Low,Continue routine monitoring,1652
LT-1480,East,12.968406,80.234957,6,ACSR,18.5,2,8,0,12,83.5,10.5,55.7,1,0,11.8,Low,Continue routine monitoring,1653
LT-1423,East,12.943301,80.185066,4,ACSR,29.1,4,2,0,21,87.1,36.2,49.7,1,0,11.7,Low,Continue routine monitoring,1654
LT-0157,South,12.617899,80.022821,23,Copper,34.6,4,1,0,9,73.7,20.4,28.1,6,0,11.6,Low,Continue routine monitoring,1655
LT-0315,South,12.670758,79.984076,5,ACSR,21.0,5,0,0,6,90.6,19.1,41.4,8,0,11.6,Low,Continue routine monitoring,1656
LT-1459,Central,12.926322,80.065327,23,AAC,26.7,1,6,0,2,40.7,12.8,40.2,2,0,11.6,Low,Continue routine monitoring,1657
LT-1599,Central,12.815366,80.049353,17,Copper,35.6,10,0,0,9,66.7,9.6,55.5,2,0,11.5,Low,Continue routine monitoring,1658
LT-1023,Central,12.87462,80.106633,4,Copper,31.3,9,5,2,5,75.2,1.9,33.8,4,0,11.5,Low,Continue routine monitoring,1659
LT-0913,Central,12.887049,80.051405,8,ACSR,20.7,5,1,0,24,91.9,8.9,34.1,2,0,11.4,Low,Continue routine monitoring,1660
LT-0436,South,12.68503,80.009328,4,Copper,40.3,4,5,0,36,53.4,22.0,27.7,4,1,11.3,Low,Continue routine monitoring,1661
LT-0533,South,12.664688,80.046413,9,AAC,34.9,2,3,1,5,68.9,12.7,66.6,2,0,11.2,Low,Continue routine monitoring,1662
LT-1711,West,12.873641,79.859882,21,AAC,29.7,1,9,0,18,87.5,1.7,19.9,1,0,11.2,Low,Continue routine monitoring,1663
LT-0776,Central,12.918564,80.1335,11,AAC,37.7,7,0,0,4,85.0,38.7,28.0,3,0,11.2,Low,Continue routine monitoring,1664
LT-0289,East,12.895198,80.128304,3,ACSR,42.1,8,0,0,23,81.5,1.3,54.5,4,0,11.2,Low,Continue routine monitoring,1665
LT-0702,South,12.655517,80.07289,20,ACSR,32.0,1,3,1,1,79.1,30.9,15.8,5,0,11.2,Low,Continue routine monitoring,1666
LT-1575,North,13.078786,80.160418,3,AAC,22.5,6,3,0,3,80.6,30.9,47.4,3,0,11.2,Low,Continue routine monitoring,1667
LT-0443,West,12.911531,79.886134,4,AAC,28.0,3,3,0,12,78.6,33.4,50.6,4,0,11.2,Low,Continue routine monitoring,1668
LT-1662,West,12.944781,79.960947,25,AAC,51.2,5,1,0,12,82.4,3.2,24.2,2,0,11.2,Low,Continue routine monitoring,1669
LT-0051,South,12.71998,80.071383,6,ACSR,30.3,8,7,0,8,61.4,26.3,22.8,3,0,11.1,Low,Continue routine monitoring,1670
LT-0143,Central,12.872349,80.037063,10,AAC,22.0,2,6,1,21,58.0,11.0,27.4,1,0,11.1,Low,Continue routine monitoring,1671
LT-1548,West,13.048098,79.93128,4,ACSR,41.4,2,3,2,10,77.9,11.7,50.2,2,0,11.1,Low,Continue routine monitoring,1672
LT-0711,Central,12.956288,80.091993,3,ACSR,21.1,8,8,1,3,35.6,13.0,43.5,1,0,11.0,Low,Continue routine monitoring,1673
LT-1799,East,12.921155,80.240382,16,ACSR,45.0,3,0,1,14,85.8,4.4,45.3,2,0,11.0,Low,Continue routine monitoring,1674
LT-0975,South,12.674432,80.030155,14,AAC,53.9,4,3,1,2,70.3,21.0,55.5,1,0,11.0,Low,Continue routine monitoring,1675
LT-0319,South,12.674985,80.034061,2,Copper,29.9,6,2,2,28,69.9,5.1,36.2,2,0,10.9,Low,Continue routine monitoring,1676
LT-0223,West,12.957103,79.863998,9,Copper,40.9,5,6,2,3,83.4,8.0,44.7,3,0,10.9,Low,Continue routine monitoring,1677
LT-1532,North,13.065785,80.109732,14,Copper,31.3,8,2,0,12,88.1,2.8,35.4,3,0,10.8,Low,Continue routine monitoring,1678
LT-1249,Central,12.893812,80.033506,2,Copper,33.4,2,8,1,29,74.3,7.4,36.7,2,0,10.8,Low,Continue routine monitoring,1679
LT-0964,North,13.08615,80.123031,9,ACSR,43.6,2,1,2,13,58.0,28.4,49.0,0,0,10.7,Low,Continue routine monitoring,1680
LT-0884,East,12.950602,80.22166,6,ACSR,40.5,1,9,0,11,63.9,52.1,35.7,2,0,10.6,Low,Continue routine monitoring,1681
LT-0847,South,12.727165,80.074148,5,AAC,36.3,10,2,0,13,86.1,12.2,29.5,2,0,10.6,Low,Continue routine monitoring,1682
LT-0396,East,12.900364,80.207683,14,ACSR,38.3,1,4,0,7,81.1,32.7,33.2,5,0,10.5,Low,Continue routine monitoring,1683
LT-0322,East,12.85454,80.164436,22,ACSR,36.2,7,7,0,10,83.1,14.1,10.0,1,0,10.5,Low,Continue routine monitoring,1684
LT-1112,East,12.932261,80.27485,15,ACSR,39.6,8,1,1,5,74.4,13.2,29.1,2,0,10.4,Low,Continue routine monitoring,1685
LT-0525,North,13.080467,80.190122,1,Copper,44.3,8,2,2,5,68.1,3.5,66.1,2,0,10.3,Low,Continue routine monitoring,1686
LT-1305,Central,12.916973,80.100835,10,AAC,23.8,1,2,0,20,88.8,16.8,25.3,3,0,10.2,Low,Continue routine monitoring,1687
LT-1445,South,12.760722,80.009518,14,ACSR,42.0,6,2,0,3,78.4,27.8,43.6,1,0,10.1,Low,Continue routine monitoring,1688
LT-0812,North,13.016663,80.155197,3,Copper,43.2,2,7,1,14,78.8,38.5,44.6,2,0,10.1,Low,Continue routine monitoring,1689
LT-1015,South,12.740185,80.077476,17,Copper,46.9,2,2,1,1,54.3,16.7,48.4,5,0,10.1,Low,Continue routine monitoring,1690
LT-0146,South,12.741103,79.994064,11,AAC,41.5,7,1,1,9,71.7,12.6,30.4,2,0,10.1,Low,Continue routine monitoring,1691
LT-0850,Central,12.87525,80.061336,11,AAC,40.3,1,5,1,7,73.1,17.7,49.2,1,0,10.0,Low,Continue routine monitoring,1692
LT-0656,South,12.660403,80.039386,3,Copper,31.7,4,2,0,23,89.9,14.7,57.6,3,0,10.0,Low,Continue routine monitoring,1693
LT-1422,East,12.951949,80.249437,2,ACSR,39.1,1,5,1,19,85.3,34.0,33.5,2,0,9.9,Low,Continue routine monitoring,1694
LT-0623,Central,12.906965,80.052501,4,ACSR,30.0,7,6,0,2,71.0,43.1,29.2,3,0,9.9,Low,Continue routine monitoring,1695
LT-1100,North,13.077864,80.129634,1,ACSR,19.3,6,4,1,8,69.4,4.0,39.2,4,0,9.9,Low,Continue routine monitoring,1696
LT-1137,East,12.906789,80.183991,2,AAC,29.4,10,0,0,23,68.0,5.1,25.7,5,0,9.9,Low,Continue routine monitoring,1697
LT-0549,West,12.922737,79.957151,16,ACSR,47.1,5,1,1,13,60.8,7.8,42.4,1,0,9.8,Low,Continue routine monitoring,1698
LT-1509,South,12.73383,80.032534,3,AAC,45.7,1,5,1,4,94.1,29.1,46.2,3,0,9.8,Low,Continue routine monitoring,1699
LT-1116,North,13.042423,80.179538,1,AAC,39.2,3,8,1,18,64.0,21.3,31.3,1,0,9.8,Low,Continue routine monitoring,1700
LT-1593,Central,12.877903,80.034359,14,ACSR,42.5,1,5,0,2,75.8,17.1,49.2,4,0,9.8,Low,Continue routine monitoring,1701
LT-0905,Central,12.885497,80.078132,1,ACSR,40.8,7,2,0,6,80.3,39.1,37.2,5,0,9.8,Low,Continue routine monitoring,1702
LT-1368,North,13.088493,80.110469,17,AAC,22.5,2,2,1,2,109.4,16.2,19.1,2,0,9.7,Low,Continue routine monitoring,1703
LT-1296,South,12.688376,80.091299,23,Copper,36.6,2,4,0,1,91.2,1.4,46.4,3,0,9.6,Low,Continue routine monitoring,1704
LT-1188,Central,12.905376,80.07342,13,Copper,46.9,6,2,0,7,80.5,5.0,43.3,5,0,9.6,Low,Continue routine monitoring,1705
LT-0661,South,12.697877,80.036709,18,Copper,34.0,4,0,1,3,55.1,5.8,53.5,4,0,9.5,Low,Continue routine monitoring,1706
LT-0231,North,13.053147,80.161492,18,Copper,22.5,4,4,0,2,87.4,8.6,45.0,2,0,9.4,Low,Continue routine monitoring,1707
